Date,Part,Price,Description,URL
2021-02-05 12:33:47,rtx3070,744.47,PNY GeForce RTX™ 3070 8GB UPRISING Dual Fan Grafikkarte,https://www.amazon.de/_itm/dp/B08HBF5L3K?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-05 11:24:48,rtx3070,620.54,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technology. ARGB LED. Metal ,https://www.amazon.co.uk/_itm/dp/B08L8L9TCZ?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-05 10:43:08,rtx3070,620.21,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technology. ARGB LED. Metal ,https://www.amazon.co.uk/_itm/dp/B08L8L9TCZ?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-05 10:41:48,rtx3070,692.84,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technologie. ARGB LED. Metal,https://www.amazon.de/_itm/dp/B08L8L9TCZ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-05 05:43:31,rtx3070,610.65,ZOTAC GAMING GeForce RTX 3070 Twin Edge OC 8GB GDDR6 256-bit 14 Gbps PCIE 4.0 Gaming Graphics Card. ,https://www.amazon.co.uk/_itm/dp/B08LF1CWT2?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-05 04:35:29,rtx3070,610.00,ASUS Dual GeForce RTX™️ 3070 OC Edition 8GB GDDR6,https://www.amazon.fr/_itm/dp/B08KHFZN9P?tag=partalertfr-21&linkCode=ogi&th=1&psc=1&smid=A1X6FK5RDHNB96
2021-02-05 04:35:10,rtx3070,682.71,ASUS Dual GeForce RTX 3070 8 GB OC Edition Gaming Scheda grafica (GDDR6. PCIe 4.0. 2x HDMI 2.1. 3x D,https://www.amazon.it/_itm/dp/B08KHFZN9P?tag=partalertit-21&linkCode=ogi&th=1&psc=1&smid=A11IL2PNWYJU7H
2021-02-05 03:33:55,rtx3070,742.56,PNY GeForce RTX™ 3070 8GB UPRISING Dual Fan Grafikkarte,https://www.amazon.de/_itm/dp/B08HBF5L3K?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-05 03:29:45,rtx3080,755.56,MSI GeForce RTX 3080 Gaming X Trio,https://www.amazon.co.uk/_itm/dp/B08HM4V2DH?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-05 02:58:43,rtx3070,610.77,ZOTAC GAMING GeForce RTX 3070 Twin Edge OC 8GB GDDR6 256-bit 14 Gbps PCIE 4.0 Gaming Graphics Card. ,https://www.amazon.co.uk/_itm/dp/B08LF1CWT2?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-05 02:55:33,rtx3060ti,570.56,Zotac Gaming GeForce RTX 3060 Ti Twin Edge OC. ZT-A30610H-10M,https://www.amazon.fr/_itm/dp/B08P3BJ9Y8?tag=partalertfr-21&linkCode=ogi&th=1&psc=1&smid=A1X6FK5RDHNB96
2021-02-05 02:55:29,rtx3060ti,580.07,Zotac Gaming GeForce RTX 3060 Ti Twin Edge OC. ZT-A30610H-10M,https://www.amazon.it/_itm/dp/B08P3BJ9Y8?tag=partalertit-21&linkCode=ogi&th=1&psc=1&smid=A11IL2PNWYJU7H
2021-02-05 02:18:46,rtx3070,618.67,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technology. ARGB LED. Metal ,https://www.amazon.co.uk/_itm/dp/B08L8L9TCZ?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-05 02:18:24,rtx3070,690.77,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technologie. ARGB LED. Metal,https://www.amazon.de/_itm/dp/B08L8L9TCZ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-05 01:56:55,rtx3060ti,514.90,EVGA GeForce RTX 3060 Ti FTW Ultra Gaming. 08G-P5-3667-KR. 8GB GDDR6. iCX3 Kühlung. ARGB LED,https://www.amazon.de/_itm/dp/B08P2H5LW2?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-05 01:49:46,rtx3070,690.77,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technologie. ARGB LED. Metal,https://www.amazon.de/_itm/dp/B08L8L9TCZ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-05 01:04:53,rtx3070,618.73,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technology. ARGB LED. Metal ,https://www.amazon.co.uk/_itm/dp/B08L8L9TCZ?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-05 01:04:38,rtx3070,690.77,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technologie. ARGB LED. Metal,https://www.amazon.de/_itm/dp/B08L8L9TCZ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-04 23:52:25,rtx3080,859.99,Tarjeta gráfica ZOTAC Gaming GEFORCE RTX 3080 Trinity OC 10GB GDDR6X,https://www.amazon.es/_itm/dp/B08K3PDL9K?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-04 23:33:32,rtx3070,690.77,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technologie. ARGB LED. Metal,https://www.amazon.de/_itm/dp/B08L8L9TCZ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-04 21:52:28,rtx3070,742.56,PNY GeForce RTX™ 3070 8GB UPRISING Dual Fan Grafikkarte,https://www.amazon.de/_itm/dp/B08HBF5L3K?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-04 21:14:56,rtx3080,768.68,Tarjeta gráfica ZOTAC Gaming GEFORCE RTX 3080 Trinity OC 10GB GDDR6X,https://www.amazon.es/_itm/dp/B08K3PDL9K?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-04 17:24:02,rtx3070,428.99,Gigabyte GeForce RTX 3070 GAMING OC 8GB Graphics Card,https://www.amazon.co.uk/_itm/dp/B08KHL21CV?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-04 17:20:32,rtx3070,749.00,Gigabyte GeForce RTX 3070 Vision OC 8 GB GDDR6 Retail,https://www.equippr.de/gigabyte-geforce-rtx-3070-vision-oc-8-gb-gddr6-retail-2064128.html
2021-02-04 17:12:28,rtx3070,749.91,Gigabyte GeForce RTX 3070 Gaming OC 8 GB Grafikkarte,https://www.amazon.de/_itm/dp/B08KHL21CV?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-04 16:55:25,rtx3070,733.05,Gigabyte RTX 3070 Gaming OC - Tarjeta gráfica GeForce 8 GB,https://www.amazon.es/_itm/dp/B08KHL21CV?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-04 16:18:20,rtx3070,727.00,Gigabyte Carte Graphique GeForce RTX 3070 Gaming OC 8 Go,https://www.amazon.fr/_itm/dp/B08KHL21CV?tag=partalertfr-21&linkCode=ogi&th=1&psc=1&smid=A1X6FK5RDHNB96
2021-02-04 16:14:50,rtx3070,730.05,Gigabyte RTX 3070 Gaming OC - Tarjeta gráfica GeForce 8 GB,https://www.amazon.es/_itm/dp/B08KHL21CV?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-04 16:03:05,rtx3070,606.91,ASUS DUAL NVIDIA GeForce RTX 3070 OC Edition Gaming Grafikkarte (PCIe 4.0. 8 GB GDDR6 Speicher. HDMI,https://www.amazon.de/_itm/dp/B08L8LG4M3?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-04 15:56:53,rtx3070,727.00,Gigabyte Carte Graphique GeForce RTX 3070 Gaming OC 8 Go,https://www.amazon.fr/_itm/dp/B08KHL21CV?tag=partalertfr-21&linkCode=ogi&th=1&psc=1&smid=A1X6FK5RDHNB96
2021-02-04 15:52:01,rtx3070,733.05,Gigabyte RTX 3070 Gaming OC - Tarjeta gráfica GeForce 8 GB,https://www.amazon.es/_itm/dp/B08KHL21CV?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-04 15:34:30,rtx3070,667.75,PNY GeForce RTX™ 3070 8GB UPRISING Dual Fan Graphics Card,https://www.amazon.co.uk/_itm/dp/B08HBF5L3K?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-04 15:23:24,rtx3070,666.00,ASUS TUF-RTX3070-O8G-GAMING,https://www.amazon.co.uk/_itm/dp/B08LLG9KQT?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-04 13:49:07,rx6800,799.00,PowerColor Radeon RX 6800 Fighter 16 GB GDDR6 Retail,https://www.equippr.de/powercolor-radeon-rx-6800-fighter-16-gb-gddr6-retail-2066600.html
2021-02-04 06:04:42,rtx3070,567.37,Gigabyte GeForce RTX 3070 Eagle OC 8 GB Grafikkarte,https://www.amazon.de/_itm/dp/B08KHL2J5X?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-04 03:37:17,rtx3060ti,508.43,EVGA GeForce RTX 3060 Ti FTW Ultra Gaming. 08G-P5-3667-KR. 8GB GDDR6. iCX3 Kühlung. ARGB LED,https://www.amazon.de/_itm/dp/B08P2H5LW2?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-04 03:37:13,rtx3060ti,451.86,EVGA GeForce RTX 3060 Ti FTW ULTRA GAMING. 08G-P5-3667-KR. 8GB GDDR6. iCX3 Cooling. ARGB LED,https://www.amazon.co.uk/_itm/dp/B08P2H5LW2?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-04 03:20:16,rtx3080,791.70,EVGA 10G-P5-3897-KR GeForce RTX 3080 FTW3 ULTRA GAMING. 10GB GDDR6X. iCX3 Technology. ARGB LED. Meta,https://www.amazon.co.uk/_itm/dp/B08HR3Y5GQ?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-04 03:13:55,rtx3070,709.07,ASUS ROG Strix NVIDIA GeForce RTX 3070 Gaming Grafikkarte (PCIe 4.0. 8 GB GDDR6. HDMI 2.1. DisplayPo,https://www.amazon.de/_itm/dp/B08L8JNTXQ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-04 03:13:43,rtx3070,637.24,ASUS ROG STRIX NVIDIA GeForce RTX 3070 Gaming Graphics Card (PCIe 4.0. 8GB GDDR6. HDMI 2.1. DisplayP,https://www.amazon.co.uk/_itm/dp/B08L8JNTXQ?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-04 02:55:53,rtx3080,764.04,MSI Gaming GeForce RTX 3080 10GB GDRR6X 320-Bit HDMI/DP Nvlink Torx Lüfter 3 Ampere Architektur OC (,https://www.amazon.de/_itm/dp/B08HR5SXPS?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-04 02:53:06,rtx3080,880.59,EVGA 10G-P5-3897-KR GeForce RTX 3080 FTW3 Ultra Gaming. 10 GB GDDR6X. iCX3 Technologie. ARGB LED. Me,https://www.amazon.de/_itm/dp/B08HR3Y5GQ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-04 02:40:05,rtx3080,791.70,EVGA 10G-P5-3897-KR GeForce RTX 3080 FTW3 ULTRA GAMING. 10GB GDDR6X. iCX3 Technology. ARGB LED. Meta,https://www.amazon.co.uk/_itm/dp/B08HR3Y5GQ?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-04 02:38:26,rtx3080,764.04,MSI Gaming GeForce RTX 3080 10GB GDRR6X 320-Bit HDMI/DP Nvlink Torx Lüfter 3 Ampere Architektur OC (,https://www.amazon.de/_itm/dp/B08HR5SXPS?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-04 02:34:54,rtx3060ti,451.86,EVGA GeForce RTX 3060 Ti FTW ULTRA GAMING. 08G-P5-3667-KR. 8GB GDDR6. iCX3 Cooling. ARGB LED,https://www.amazon.co.uk/_itm/dp/B08P2H5LW2?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-04 02:31:49,rtx3070,612.93,ASUS DUAL NVIDIA GeForce RTX 3070 OC Edition Gaming Grafikkarte (PCIe 4.0. 8 GB GDDR6 Speicher. HDMI,https://www.amazon.de/_itm/dp/B08L8LG4M3?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-04 02:31:25,rtx3060ti,562.19,ZOTAC Gaming GeForce RTX 3060 Ti Twin Edge OC 8GB GDDR6 256-bit 14 Gbps PCIE 4.0 Gaming Grafikkarte.,https://www.amazon.de/_itm/dp/B08P3V572B?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-04 02:29:14,rtx3070,552.66,ASUS DUAL NVIDIA GeForce RTX 3070 OC Edition Gaming Graphics Card (PCIe 4.0. 8GB GDDR6 memory. HDMI ,https://www.amazon.co.uk/_itm/dp/B08L8LG4M3?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-04 02:23:58,rtx3060ti,508.43,EVGA GeForce RTX 3060 Ti FTW Ultra Gaming. 08G-P5-3667-KR. 8GB GDDR6. iCX3 Kühlung. ARGB LED,https://www.amazon.de/_itm/dp/B08P2H5LW2?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-04 02:22:55,rtx3080,940.95,ASUS ROG Strix NVIDIA GeForce RTX 3080 OC Edition Gaming Grafikkarte (PCIe 4.0. 10 GB GDDR6X. HDMI 2,https://www.amazon.de/_itm/dp/B08J6F174Z?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-04 02:16:55,rtx3080,880.59,EVGA 10G-P5-3897-KR GeForce RTX 3080 FTW3 Ultra Gaming. 10 GB GDDR6X. iCX3 Technologie. ARGB LED. Me,https://www.amazon.de/_itm/dp/B08HR3Y5GQ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-04 02:14:06,rtx3070,723.22,Gigabyte GeForce RTX 3070 EAGLE OC - Scheda grafica da 8 GB,https://www.amazon.it/_itm/dp/B08KHL2J5X?tag=partalertit-21&linkCode=ogi&th=1&psc=1&smid=A11IL2PNWYJU7H
2021-02-04 02:13:22,rtx3070,717.29,Gigabyte RTX 3070 Eagle OC - Tarjeta gráfica GeForce 8 GB,https://www.amazon.es/_itm/dp/B08KHL2J5X?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-04 02:01:05,rtx3080,791.70,EVGA 10G-P5-3897-KR GeForce RTX 3080 FTW3 ULTRA GAMING. 10GB GDDR6X. iCX3 Technology. ARGB LED. Meta,https://www.amazon.co.uk/_itm/dp/B08HR3Y5GQ?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-04 02:00:56,rtx3080,880.59,EVGA 10G-P5-3897-KR GeForce RTX 3080 FTW3 Ultra Gaming. 10 GB GDDR6X. iCX3 Technologie. ARGB LED. Me,https://www.amazon.de/_itm/dp/B08HR3Y5GQ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-04 01:57:55,rtx3060ti,451.86,EVGA GeForce RTX 3060 Ti FTW ULTRA GAMING. 08G-P5-3667-KR. 8GB GDDR6. iCX3 Cooling. ARGB LED,https://www.amazon.co.uk/_itm/dp/B08P2H5LW2?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-04 01:57:03,rtx3060ti,521.88,GIGABYTE GeForce RTX 3060 Ti Gaming OC Pro 8G Grafikkarte. 3 x Windforce Lüfter. 8 GB 256-Bit GDDR6.,https://www.amazon.de/_itm/dp/B08NYPLXPJ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-04 01:55:48,rtx3070,612.93,ASUS DUAL NVIDIA GeForce RTX 3070 OC Edition Gaming Grafikkarte (PCIe 4.0. 8 GB GDDR6 Speicher. HDMI,https://www.amazon.de/_itm/dp/B08L8LG4M3?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-04 01:55:46,rtx3070,552.66,ASUS DUAL NVIDIA GeForce RTX 3070 OC Edition Gaming Graphics Card (PCIe 4.0. 8GB GDDR6 memory. HDMI ,https://www.amazon.co.uk/_itm/dp/B08L8LG4M3?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-04 01:51:56,rtx3070,733.49,PNY GeForce RTX™ 3070 8GB XLR8 Gaming REVEL EPIC-X RGB™ Triple Fan Grafikkarte,https://www.amazon.de/_itm/dp/B08HBJB7YD?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-04 01:39:58,rtx3080,686.02,MSI Gaming GeForce RTX 3080 10GB GDRR6X 320-Bit HDMI/DP Nvlink Torx Fan 3 Ampere Architecture OC Gra,https://www.amazon.co.uk/_itm/dp/B08HR5SXPS?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-04 01:35:25,rtx3060ti,521.88,GIGABYTE GeForce RTX 3060 Ti Gaming OC Pro 8G Grafikkarte. 3 x Windforce Lüfter. 8 GB 256-Bit GDDR6.,https://www.amazon.de/_itm/dp/B08NYPLXPJ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-04 01:17:06,rtx3070,612.93,ASUS DUAL NVIDIA GeForce RTX 3070 OC Edition Gaming Grafikkarte (PCIe 4.0. 8 GB GDDR6 Speicher. HDMI,https://www.amazon.de/_itm/dp/B08L8LG4M3?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-04 01:16:55,rtx3060ti,451.86,EVGA GeForce RTX 3060 Ti FTW ULTRA GAMING. 08G-P5-3667-KR. 8GB GDDR6. iCX3 Cooling. ARGB LED,https://www.amazon.co.uk/_itm/dp/B08P2H5LW2?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-04 01:15:46,rtx3060ti,562.19,ZOTAC Gaming GeForce RTX 3060 Ti Twin Edge OC 8GB GDDR6 256-bit 14 Gbps PCIE 4.0 Gaming Grafikkarte.,https://www.amazon.de/_itm/dp/B08P3V572B?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-04 01:15:25,rtx3060ti,502.22,ZOTAC GAMING GeForce RTX 3060 Ti Twin Edge OC 8GB GDDR6 256-bit 14 Gbps PCIE 4.0 Gaming Graphics Car,https://www.amazon.co.uk/_itm/dp/B08P3V572B?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-04 01:08:14,rtx3080,880.59,EVGA 10G-P5-3897-KR GeForce RTX 3080 FTW3 Ultra Gaming. 10 GB GDDR6X. iCX3 Technologie. ARGB LED. Me,https://www.amazon.de/_itm/dp/B08HR3Y5GQ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-04 01:07:25,rtx3080,791.70,EVGA 10G-P5-3897-KR GeForce RTX 3080 FTW3 ULTRA GAMING. 10GB GDDR6X. iCX3 Technology. ARGB LED. Meta,https://www.amazon.co.uk/_itm/dp/B08HR3Y5GQ?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-04 00:52:26,rtx3060ti,521.88,GIGABYTE GeForce RTX 3060 Ti Gaming OC Pro 8G Grafikkarte. 3 x Windforce Lüfter. 8 GB 256-Bit GDDR6.,https://www.amazon.de/_itm/dp/B08NYPLXPJ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-03 23:49:32,rtx3070,570.00,RTX 3070 VENTUS 3X OC,https://www.amazon.co.uk/_itm/dp/B08L6PCZTR?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-03 23:49:32,rtx3070,570.00,RTX 3070 VENTUS 3X OC,https://www.amazon.co.uk/_itm/dp/B08L6PCZTR?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-03 22:06:53,rtx3070,727.00,Gigabyte Carte Graphique GeForce RTX 3070 Gaming OC 8 Go,https://www.amazon.fr/_itm/dp/B08KHL21CV?tag=partalertfr-21&linkCode=ogi&th=1&psc=1&smid=A1X6FK5RDHNB96
2021-02-03 22:03:35,rtx3070,733.05,Gigabyte RTX 3070 Gaming OC - Tarjeta gráfica GeForce 8 GB,https://www.amazon.es/_itm/dp/B08KHL21CV?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-03 21:36:09,rtx3070,733.49,PNY GeForce RTX™ 3070 8GB XLR8 Gaming REVEL EPIC-X RGB™ Triple Fan Grafikkarte,https://www.amazon.de/_itm/dp/B08HBJB7YD?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-03 20:16:29,rtx3070,739.72,Gigabyte GeForce RTX 3070 Vision OC - Tarjeta gráfica (8 GB),https://www.amazon.es/_itm/dp/B08LNWPYRS?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-03 19:55:25,rtx3070,729.00,ASUS TUF GeForce RTX 3070 8GB OC Edition Gaming Grafikkarte (PCIe 4.0. GDDR6 Speicher. 2x HDMI 2.1. ,https://www.amazon.de/_itm/dp/B08LLG9KQT?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-03 19:13:23,rtx3060ti,470.23,GIGABYTE GeForce RTX 3060 Ti GAMING OC PRO 8G Graphics Card. 3x WINDFORCE Fans. 8GB 256-bit GDDR6. G,https://www.amazon.co.uk/_itm/dp/B08NYPLXPJ?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-03 18:18:40,rtx3070,730.05,Gigabyte RTX 3070 Gaming OC - Tarjeta gráfica GeForce 8 GB,https://www.amazon.es/_itm/dp/B08KHL21CV?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-03 17:45:25,rtx3080,792.16,EVGA 10G-P5-3897-KR GeForce RTX 3080 FTW3 ULTRA GAMING. 10GB GDDR6X. iCX3 Technology. ARGB LED. Meta,https://www.amazon.co.uk/_itm/dp/B08HR3Y5GQ?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-03 17:45:17,rtx3080,879.35,EVGA 10G-P5-3897-KR GeForce RTX 3080 FTW3 Ultra Gaming. 10 GB GDDR6X. iCX3 Technologie. ARGB LED. Me,https://www.amazon.de/_itm/dp/B08HR3Y5GQ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-03 17:18:22,rtx3070,730.05,Gigabyte RTX 3070 Gaming OC - Tarjeta gráfica GeForce 8 GB,https://www.amazon.es/_itm/dp/B08KHL21CV?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-03 17:00:19,rtx3070,666.00,ASUS TUF-RTX3070-O8G-GAMING,https://www.amazon.co.uk/_itm/dp/B08LLG9KQT?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-03 16:34:47,rtx3070,727.00,Gigabyte Carte Graphique GeForce RTX 3070 Gaming OC 8 Go,https://www.amazon.fr/_itm/dp/B08KHL21CV?tag=partalertfr-21&linkCode=ogi&th=1&psc=1&smid=A1X6FK5RDHNB96
2021-02-03 16:28:48,rtx3070,666.00,ASUS TUF-RTX3070-O8G-GAMING,https://www.amazon.co.uk/_itm/dp/B08LLG9KQT?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-03 15:51:36,rtx3070,730.05,Gigabyte RTX 3070 Gaming OC - Tarjeta gráfica GeForce 8 GB,https://www.amazon.es/_itm/dp/B08KHL21CV?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-03 15:31:11,rtx3070,630.54,PNY Carte Graphique GeForce RTX™ 3070 8GB XLR8 Gaming Revel Epic-X RGB™ Triple Fan,https://www.amazon.fr/_itm/dp/B08HBJB7YD?tag=partalertfr-21&linkCode=ogi&th=1&psc=1&smid=A1X6FK5RDHNB96
2021-02-03 15:31:09,rtx3070,676.81,PNY Scheda Grafica GeForce RTX™ 3070 8GB XLR8 Gaming REVEL EPIC-X RGB™ Triple Fan,https://www.amazon.it/_itm/dp/B08HBJB7YD?tag=partalertit-21&linkCode=ogi&th=1&psc=1&smid=A11IL2PNWYJU7H
2021-02-03 15:24:57,rtx3070,730.05,Gigabyte RTX 3070 Gaming OC - Tarjeta gráfica GeForce 8 GB,https://www.amazon.es/_itm/dp/B08KHL21CV?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-03 15:24:23,rtx3070,727.00,Gigabyte Carte Graphique GeForce RTX 3070 Gaming OC 8 Go,https://www.amazon.fr/_itm/dp/B08KHL21CV?tag=partalertfr-21&linkCode=ogi&th=1&psc=1&smid=A1X6FK5RDHNB96
2021-02-03 13:33:38,rtx3070,666.00,ASUS TUF-RTX3070-O8G-GAMING,https://www.amazon.co.uk/_itm/dp/B08LLG9KQT?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-03 12:39:36,rtx3080,971.28,Gigabyte Carte Graphique GeForce RTX 3080 Vision OC 10 Go,https://www.amazon.fr/_itm/dp/B08KH7RL89?tag=partalertfr-21&linkCode=ogi&th=1&psc=1&smid=A1X6FK5RDHNB96
